loading preprocessed files
0/8920 (epoch 0), train_loss = 4.181, time/batch = 0.115
1965/8920 (epoch 4), train_loss = 1.508, time/batch = 0.072
1966/8920 (epoch 4), train_loss = 1.557, time/batch = 0.072
1967/8920 (epoch 4), train_loss = 1.526, time/batch = 0.069
1968/8920 (epoch 4), train_loss = 1.443, time/batch = 0.071
1969/8920 (epoch 4), train_loss = 1.493, time/batch = 0.072
1970/8920 (epoch 4), train_loss = 1.555, time/batch = 0.071
1971/8920 (epoch 4), train_loss = 1.532, time/batch = 0.070
1972/8920 (epoch 4), train_loss = 1.549, time/batch = 0.071
1973/8920 (epoch 4), train_loss = 1.457, time/batch = 0.070
1974/8920 (epoch 4), train_loss = 1.561, time/batch = 0.072
1975/8920 (epoch 4), train_loss = 1.465, time/batch = 0.071
1976/8920 (epoch 4), train_loss = 1.503, time/batch = 0.069
1977/8920 (epoch 4), train_loss = 1.552, time/batch = 0.069
1978/8920 (epoch 4), train_loss = 1.546, time/batch = 0.072
1979/8920 (epoch 4), train_loss = 1.489, time/batch = 0.072
1980/8920 (epoch 4), train_loss = 1.484, time/batch = 0.072
1981/8920 (epoch 4), train_loss = 1.528, time/batch = 0.070
1982/8920 (epoch 4), train_loss = 1.564, time/batch = 0.069
1983/8920 (epoch 4), train_loss = 1.567, time/batch = 0.074
1984/8920 (epoch 4), train_loss = 1.590, time/batch = 0.072
1985/8920 (epoch 4), train_loss = 1.533, time/batch = 0.073
1986/8920 (epoch 4), train_loss = 1.550, time/batch = 0.072
1987/8920 (epoch 4), train_loss = 1.492, time/batch = 0.069
1988/8920 (epoch 4), train_loss = 1.503, time/batch = 0.069
1989/8920 (epoch 4), train_loss = 1.540, time/batch = 0.071
1990/8920 (epoch 4), train_loss = 1.572, time/batch = 0.071
1991/8920 (epoch 4), train_loss = 1.559, time/batch = 0.070
1992/8920 (epoch 4), train_loss = 1.595, time/batch = 0.072
1993/8920 (epoch 4), train_loss = 1.527, time/batch = 0.070
1994/8920 (epoch 4), train_loss = 1.539, time/batch = 0.072
1995/8920 (epoch 4), train_loss = 1.509, time/batch = 0.071
1996/8920 (epoch 4), train_loss = 1.537, time/batch = 0.074
1997/8920 (epoch 4), train_loss = 1.537, time/batch = 0.074
1998/8920 (epoch 4), train_loss = 1.482, time/batch = 0.069
1999/8920 (epoch 4), train_loss = 1.495, time/batch = 0.072
2000/8920 (epoch 4), train_loss = 1.512, time/batch = 0.070
model saved to save/model.ckpt
2001/8920 (epoch 4), train_loss = 1.499, time/batch = 0.072
2002/8920 (epoch 4), train_loss = 1.488, time/batch = 0.070
2003/8920 (epoch 4), train_loss = 1.525, time/batch = 0.069
2004/8920 (epoch 4), train_loss = 1.530, time/batch = 0.072
2005/8920 (epoch 4), train_loss = 1.549, time/batch = 0.073
2006/8920 (epoch 4), train_loss = 1.538, time/batch = 0.072
2007/8920 (epoch 4), train_loss = 1.548, time/batch = 0.071
2008/8920 (epoch 4), train_loss = 1.487, time/batch = 0.072
2009/8920 (epoch 4), train_loss = 1.502, time/batch = 0.070
2010/8920 (epoch 4), train_loss = 1.586, time/batch = 0.070
2011/8920 (epoch 4), train_loss = 1.536, time/batch = 0.074
2012/8920 (epoch 4), train_loss = 1.550, time/batch = 0.072
2013/8920 (epoch 4), train_loss = 1.554, time/batch = 0.071
2014/8920 (epoch 4), train_loss = 1.585, time/batch = 0.072
2015/8920 (epoch 4), train_loss = 1.518, time/batch = 0.070
2016/8920 (epoch 4), train_loss = 1.560, time/batch = 0.070
2017/8920 (epoch 4), train_loss = 1.565, time/batch = 0.071
2018/8920 (epoch 4), train_loss = 1.551, time/batch = 0.070
2019/8920 (epoch 4), train_loss = 1.531, time/batch = 0.071
2020/8920 (epoch 4), train_loss = 1.545, time/batch = 0.069
2021/8920 (epoch 4), train_loss = 1.491, time/batch = 0.070
2022/8920 (epoch 4), train_loss = 1.526, time/batch = 0.071
2023/8920 (epoch 4), train_loss = 1.529, time/batch = 0.070
2024/8920 (epoch 4), train_loss = 1.536, time/batch = 0.070
2025/8920 (epoch 4), train_loss = 1.498, time/batch = 0.071
2026/8920 (epoch 4), train_loss = 1.512, time/batch = 0.071
2027/8920 (epoch 4), train_loss = 1.536, time/batch = 0.071
2028/8920 (epoch 4), train_loss = 1.494, time/batch = 0.071
2029/8920 (epoch 4), train_loss = 1.522, time/batch = 0.070
2030/8920 (epoch 4), train_loss = 1.533, time/batch = 0.070
2031/8920 (epoch 4), train_loss = 1.494, time/batch = 0.072
2032/8920 (epoch 4), train_loss = 1.571, time/batch = 0.071
2033/8920 (epoch 4), train_loss = 1.504, time/batch = 0.071
2034/8920 (epoch 4), train_loss = 1.562, time/batch = 0.070
2035/8920 (epoch 4), train_loss = 1.457, time/batch = 0.072
2036/8920 (epoch 4), train_loss = 1.557, time/batch = 0.071
2037/8920 (epoch 4), train_loss = 1.500, time/batch = 0.073
2038/8920 (epoch 4), train_loss = 1.507, time/batch = 0.072
2039/8920 (epoch 4), train_loss = 1.556, time/batch = 0.073
2040/8920 (epoch 4), train_loss = 1.490, time/batch = 0.070
2041/8920 (epoch 4), train_loss = 1.509, time/batch = 0.073
2042/8920 (epoch 4), train_loss = 1.512, time/batch = 0.070
2043/8920 (epoch 4), train_loss = 1.516, time/batch = 0.070
2044/8920 (epoch 4), train_loss = 1.476, time/batch = 0.072
2045/8920 (epoch 4), train_loss = 1.517, time/batch = 0.068
2046/8920 (epoch 4), train_loss = 1.493, time/batch = 0.070
2047/8920 (epoch 4), train_loss = 1.527, time/batch = 0.071
2048/8920 (epoch 4), train_loss = 1.497, time/batch = 0.072
2049/8920 (epoch 4), train_loss = 1.558, time/batch = 0.070
2050/8920 (epoch 4), train_loss = 1.569, time/batch = 0.072
2051/8920 (epoch 4), train_loss = 1.545, time/batch = 0.072
2052/8920 (epoch 4), train_loss = 1.500, time/batch = 0.072
2053/8920 (epoch 4), train_loss = 1.516, time/batch = 0.071
2054/8920 (epoch 4), train_loss = 1.519, time/batch = 0.071
2055/8920 (epoch 4), train_loss = 1.525, time/batch = 0.069
2056/8920 (epoch 4), train_loss = 1.476, time/batch = 0.071
2057/8920 (epoch 4), train_loss = 1.564, time/batch = 0.071
2058/8920 (epoch 4), train_loss = 1.533, time/batch = 0.071
2059/8920 (epoch 4), train_loss = 1.564, time/batch = 0.071
2060/8920 (epoch 4), train_loss = 1.547, time/batch = 0.068
2061/8920 (epoch 4), train_loss = 1.555, time/batch = 0.070
2062/8920 (epoch 4), train_loss = 1.511, time/batch = 0.071
2063/8920 (epoch 4), train_loss = 1.527, time/batch = 0.072
2064/8920 (epoch 4), train_loss = 1.497, time/batch = 0.070
2065/8920 (epoch 4), train_loss = 1.545, time/batch = 0.069
2066/8920 (epoch 4), train_loss = 1.486, time/batch = 0.070
2067/8920 (epoch 4), train_loss = 1.494, time/batch = 0.075
2068/8920 (epoch 4), train_loss = 1.518, time/batch = 0.072
2069/8920 (epoch 4), train_loss = 1.512, time/batch = 0.072
2070/8920 (epoch 4), train_loss = 1.485, time/batch = 0.071
2071/8920 (epoch 4), train_loss = 1.576, time/batch = 0.073
2072/8920 (epoch 4), train_loss = 1.567, time/batch = 0.070
2073/8920 (epoch 4), train_loss = 1.525, time/batch = 0.071
2074/8920 (epoch 4), train_loss = 1.502, time/batch = 0.070
2075/8920 (epoch 4), train_loss = 1.505, time/batch = 0.068
2076/8920 (epoch 4), train_loss = 1.514, time/batch = 0.071
2077/8920 (epoch 4), train_loss = 1.548, time/batch = 0.071
2078/8920 (epoch 4), train_loss = 1.541, time/batch = 0.072
2079/8920 (epoch 4), train_loss = 1.546, time/batch = 0.071
2080/8920 (epoch 4), train_loss = 1.531, time/batch = 0.073
2081/8920 (epoch 4), train_loss = 1.486, time/batch = 0.069
2082/8920 (epoch 4), train_loss = 1.567, time/batch = 0.072
2083/8920 (epoch 4), train_loss = 1.465, time/batch = 0.073
2084/8920 (epoch 4), train_loss = 1.482, time/batch = 0.070
2085/8920 (epoch 4), train_loss = 1.529, time/batch = 0.073
2086/8920 (epoch 4), train_loss = 1.481, time/batch = 0.069
2087/8920 (epoch 4), train_loss = 1.447, time/batch = 0.071
2088/8920 (epoch 4), train_loss = 1.538, time/batch = 0.073
2089/8920 (epoch 4), train_loss = 1.535, time/batch = 0.071
2090/8920 (epoch 4), train_loss = 1.454, time/batch = 0.072
2091/8920 (epoch 4), train_loss = 1.529, time/batch = 0.070
2092/8920 (epoch 4), train_loss = 1.569, time/batch = 0.070
2093/8920 (epoch 4), train_loss = 1.551, time/batch = 0.070
2094/8920 (epoch 4), train_loss = 1.508, time/batch = 0.070
2095/8920 (epoch 4), train_loss = 1.575, time/batch = 0.070
2096/8920 (epoch 4), train_loss = 1.584, time/batch = 0.069
2097/8920 (epoch 4), train_loss = 1.584, time/batch = 0.071
2098/8920 (epoch 4), train_loss = 1.480, time/batch = 0.071
2099/8920 (epoch 4), train_loss = 1.529, time/batch = 0.070
2100/8920 (epoch 4), train_loss = 1.513, time/batch = 0.070
2101/8920 (epoch 4), train_loss = 1.522, time/batch = 0.071
2102/8920 (epoch 4), train_loss = 1.487, time/batch = 0.071
2103/8920 (epoch 4), train_loss = 1.446, time/batch = 0.072
2104/8920 (epoch 4), train_loss = 1.472, time/batch = 0.069
2105/8920 (epoch 4), train_loss = 1.496, time/batch = 0.070
2106/8920 (epoch 4), train_loss = 1.496, time/batch = 0.071
2107/8920 (epoch 4), train_loss = 1.470, time/batch = 0.072
2108/8920 (epoch 4), train_loss = 1.490, time/batch = 0.071
2109/8920 (epoch 4), train_loss = 1.502, time/batch = 0.072
2110/8920 (epoch 4), train_loss = 1.508, time/batch = 0.074
2111/8920 (epoch 4), train_loss = 1.480, time/batch = 0.071
2112/8920 (epoch 4), train_loss = 1.548, time/batch = 0.072
2113/8920 (epoch 4), train_loss = 1.489, time/batch = 0.071
2114/8920 (epoch 4), train_loss = 1.477, time/batch = 0.073
2115/8920 (epoch 4), train_loss = 1.543, time/batch = 0.073
2116/8920 (epoch 4), train_loss = 1.471, time/batch = 0.073
2117/8920 (epoch 4), train_loss = 1.425, time/batch = 0.070
2118/8920 (epoch 4), train_loss = 1.504, time/batch = 0.070
2119/8920 (epoch 4), train_loss = 1.499, time/batch = 0.071
2120/8920 (epoch 4), train_loss = 1.525, time/batch = 0.071
2121/8920 (epoch 4), train_loss = 1.494, time/batch = 0.070
2122/8920 (epoch 4), train_loss = 1.591, time/batch = 0.069
2123/8920 (epoch 4), train_loss = 1.470, time/batch = 0.071
2124/8920 (epoch 4), train_loss = 1.550, time/batch = 0.071
2125/8920 (epoch 4), train_loss = 1.450, time/batch = 0.071
2126/8920 (epoch 4), train_loss = 1.532, time/batch = 0.072
2127/8920 (epoch 4), train_loss = 1.498, time/batch = 0.069
2128/8920 (epoch 4), train_loss = 1.430, time/batch = 0.073
2129/8920 (epoch 4), train_loss = 1.512, time/batch = 0.072
2130/8920 (epoch 4), train_loss = 1.494, time/batch = 0.072
2131/8920 (epoch 4), train_loss = 1.559, time/batch = 0.071
2132/8920 (epoch 4), train_loss = 1.498, time/batch = 0.070
2133/8920 (epoch 4), train_loss = 1.607, time/batch = 0.072
2134/8920 (epoch 4), train_loss = 1.550, time/batch = 0.071
2135/8920 (epoch 4), train_loss = 1.543, time/batch = 0.072
2136/8920 (epoch 4), train_loss = 1.447, time/batch = 0.071
2137/8920 (epoch 4), train_loss = 1.461, time/batch = 0.069
2138/8920 (epoch 4), train_loss = 1.458, time/batch = 0.072
2139/8920 (epoch 4), train_loss = 1.476, time/batch = 0.073
2140/8920 (epoch 4), train_loss = 1.563, time/batch = 0.072
2141/8920 (epoch 4), train_loss = 1.570, time/batch = 0.071
2142/8920 (epoch 4), train_loss = 1.476, time/batch = 0.069
2143/8920 (epoch 4), train_loss = 1.497, time/batch = 0.072
2144/8920 (epoch 4), train_loss = 1.548, time/batch = 0.071
2145/8920 (epoch 4), train_loss = 1.492, time/batch = 0.070
2146/8920 (epoch 4), train_loss = 1.466, time/batch = 0.070
2147/8920 (epoch 4), train_loss = 1.516, time/batch = 0.072
2148/8920 (epoch 4), train_loss = 1.532, time/batch = 0.070
2149/8920 (epoch 4), train_loss = 1.485, time/batch = 0.072
2150/8920 (epoch 4), train_loss = 1.463, time/batch = 0.072
2151/8920 (epoch 4), train_loss = 1.482, time/batch = 0.071
2152/8920 (epoch 4), train_loss = 1.480, time/batch = 0.072
2153/8920 (epoch 4), train_loss = 1.482, time/batch = 0.069
2154/8920 (epoch 4), train_loss = 1.598, time/batch = 0.074
2155/8920 (epoch 4), train_loss = 1.485, time/batch = 0.071
2156/8920 (epoch 4), train_loss = 1.536, time/batch = 0.072
2157/8920 (epoch 4), train_loss = 1.513, time/batch = 0.072
2158/8920 (epoch 4), train_loss = 1.517, time/batch = 0.069
2159/8920 (epoch 4), train_loss = 1.502, time/batch = 0.071
2160/8920 (epoch 4), train_loss = 1.511, time/batch = 0.072
2161/8920 (epoch 4), train_loss = 1.459, time/batch = 0.071
2162/8920 (epoch 4), train_loss = 1.482, time/batch = 0.069
2163/8920 (epoch 4), train_loss = 1.476, time/batch = 0.070
2164/8920 (epoch 4), train_loss = 1.537, time/batch = 0.069
2165/8920 (epoch 4), train_loss = 1.505, time/batch = 0.072
2166/8920 (epoch 4), train_loss = 1.548, time/batch = 0.075
2167/8920 (epoch 4), train_loss = 1.513, time/batch = 0.070
2168/8920 (epoch 4), train_loss = 1.504, time/batch = 0.069
2169/8920 (epoch 4), train_loss = 1.573, time/batch = 0.071
2170/8920 (epoch 4), train_loss = 1.497, time/batch = 0.073
2171/8920 (epoch 4), train_loss = 1.527, time/batch = 0.071
2172/8920 (epoch 4), train_loss = 1.523, time/batch = 0.072
2173/8920 (epoch 4), train_loss = 1.472, time/batch = 0.070
2174/8920 (epoch 4), train_loss = 1.497, time/batch = 0.070
2175/8920 (epoch 4), train_loss = 1.507, time/batch = 0.072
2176/8920 (epoch 4), train_loss = 1.505, time/batch = 0.072
2177/8920 (epoch 4), train_loss = 1.568, time/batch = 0.071
2178/8920 (epoch 4), train_loss = 1.479, time/batch = 0.072
2179/8920 (epoch 4), train_loss = 1.531, time/batch = 0.071
2180/8920 (epoch 4), train_loss = 1.470, time/batch = 0.070
2181/8920 (epoch 4), train_loss = 1.457, time/batch = 0.074
2182/8920 (epoch 4), train_loss = 1.503, time/batch = 0.072
2183/8920 (epoch 4), train_loss = 1.477, time/batch = 0.072
2184/8920 (epoch 4), train_loss = 1.527, time/batch = 0.071
2185/8920 (epoch 4), train_loss = 1.542, time/batch = 0.070
2186/8920 (epoch 4), train_loss = 1.526, time/batch = 0.073
2187/8920 (epoch 4), train_loss = 1.547, time/batch = 0.071
2188/8920 (epoch 4), train_loss = 1.514, time/batch = 0.070
2189/8920 (epoch 4), train_loss = 1.533, time/batch = 0.072
2190/8920 (epoch 4), train_loss = 1.530, time/batch = 0.070
2191/8920 (epoch 4), train_loss = 1.510, time/batch = 0.070
2192/8920 (epoch 4), train_loss = 1.558, time/batch = 0.071
2193/8920 (epoch 4), train_loss = 1.532, time/batch = 0.070
2194/8920 (epoch 4), train_loss = 1.550, time/batch = 0.071
2195/8920 (epoch 4), train_loss = 1.473, time/batch = 0.070
2196/8920 (epoch 4), train_loss = 1.521, time/batch = 0.070
2197/8920 (epoch 4), train_loss = 1.479, time/batch = 0.071
2198/8920 (epoch 4), train_loss = 1.485, time/batch = 0.071
2199/8920 (epoch 4), train_loss = 1.522, time/batch = 0.072
2200/8920 (epoch 4), train_loss = 1.491, time/batch = 0.068
2201/8920 (epoch 4), train_loss = 1.487, time/batch = 0.071
2202/8920 (epoch 4), train_loss = 1.500, time/batch = 0.074
2203/8920 (epoch 4), train_loss = 1.525, time/batch = 0.071
2204/8920 (epoch 4), train_loss = 1.522, time/batch = 0.072
2205/8920 (epoch 4), train_loss = 1.525, time/batch = 0.072
2206/8920 (epoch 4), train_loss = 1.561, time/batch = 0.071
2207/8920 (epoch 4), train_loss = 1.562, time/batch = 0.072
2208/8920 (epoch 4), train_loss = 1.523, time/batch = 0.071
2209/8920 (epoch 4), train_loss = 1.492, time/batch = 0.071
2210/8920 (epoch 4), train_loss = 1.544, time/batch = 0.070
2211/8920 (epoch 4), train_loss = 1.509, time/batch = 0.072
2212/8920 (epoch 4), train_loss = 1.515, time/batch = 0.073
2213/8920 (epoch 4), train_loss = 1.528, time/batch = 0.074
2214/8920 (epoch 4), train_loss = 1.486, time/batch = 0.073
2215/8920 (epoch 4), train_loss = 1.596, time/batch = 0.072
2216/8920 (epoch 4), train_loss = 1.495, time/batch = 0.072
2217/8920 (epoch 4), train_loss = 1.552, time/batch = 0.069
2218/8920 (epoch 4), train_loss = 1.485, time/batch = 0.071
2219/8920 (epoch 4), train_loss = 1.495, time/batch = 0.072
2220/8920 (epoch 4), train_loss = 1.500, time/batch = 0.071
2221/8920 (epoch 4), train_loss = 1.496, time/batch = 0.071
2222/8920 (epoch 4), train_loss = 1.616, time/batch = 0.070
2223/8920 (epoch 4), train_loss = 1.488, time/batch = 0.070
2224/8920 (epoch 4), train_loss = 1.536, time/batch = 0.071
2225/8920 (epoch 4), train_loss = 1.458, time/batch = 0.071
2226/8920 (epoch 4), train_loss = 1.482, time/batch = 0.073
2227/8920 (epoch 4), train_loss = 1.468, time/batch = 0.070
2228/8920 (epoch 4), train_loss = 1.521, time/batch = 0.071
2229/8920 (epoch 4), train_loss = 1.491, time/batch = 0.074
2230/8920 (epoch 5), train_loss = 1.578, time/batch = 0.079
2231/8920 (epoch 5), train_loss = 1.483, time/batch = 0.073
2232/8920 (epoch 5), train_loss = 1.499, time/batch = 0.071
2233/8920 (epoch 5), train_loss = 1.499, time/batch = 0.073
2234/8920 (epoch 5), train_loss = 1.560, time/batch = 0.069
2235/8920 (epoch 5), train_loss = 1.485, time/batch = 0.070
2236/8920 (epoch 5), train_loss = 1.531, time/batch = 0.073
2237/8920 (epoch 5), train_loss = 1.525, time/batch = 0.072
2238/8920 (epoch 5), train_loss = 1.476, time/batch = 0.071
2239/8920 (epoch 5), train_loss = 1.421, time/batch = 0.070
2240/8920 (epoch 5), train_loss = 1.559, time/batch = 0.071
2241/8920 (epoch 5), train_loss = 1.447, time/batch = 0.070
2242/8920 (epoch 5), train_loss = 1.517, time/batch = 0.072
2243/8920 (epoch 5), train_loss = 1.486, time/batch = 0.071
2244/8920 (epoch 5), train_loss = 1.486, time/batch = 0.070
2245/8920 (epoch 5), train_loss = 1.485, time/batch = 0.071
2246/8920 (epoch 5), train_loss = 1.557, time/batch = 0.072
2247/8920 (epoch 5), train_loss = 1.469, time/batch = 0.071
2248/8920 (epoch 5), train_loss = 1.496, time/batch = 0.071
2249/8920 (epoch 5), train_loss = 1.503, time/batch = 0.072
2250/8920 (epoch 5), train_loss = 1.433, time/batch = 0.072
2251/8920 (epoch 5), train_loss = 1.467, time/batch = 0.073
2252/8920 (epoch 5), train_loss = 1.441, time/batch = 0.071
2253/8920 (epoch 5), train_loss = 1.466, time/batch = 0.073
2254/8920 (epoch 5), train_loss = 1.419, time/batch = 0.071
2255/8920 (epoch 5), train_loss = 1.500, time/batch = 0.068
2256/8920 (epoch 5), train_loss = 1.438, time/batch = 0.070
2257/8920 (epoch 5), train_loss = 1.452, time/batch = 0.073
2258/8920 (epoch 5), train_loss = 1.512, time/batch = 0.069
2259/8920 (epoch 5), train_loss = 1.505, time/batch = 0.071
2260/8920 (epoch 5), train_loss = 1.493, time/batch = 0.070
2261/8920 (epoch 5), train_loss = 1.528, time/batch = 0.072
2262/8920 (epoch 5), train_loss = 1.488, time/batch = 0.070
2263/8920 (epoch 5), train_loss = 1.476, time/batch = 0.071
2264/8920 (epoch 5), train_loss = 1.534, time/batch = 0.071
2265/8920 (epoch 5), train_loss = 1.479, time/batch = 0.070
2266/8920 (epoch 5), train_loss = 1.595, time/batch = 0.070
2267/8920 (epoch 5), train_loss = 1.577, time/batch = 0.071
2268/8920 (epoch 5), train_loss = 1.511, time/batch = 0.071
2269/8920 (epoch 5), train_loss = 1.522, time/batch = 0.073
2270/8920 (epoch 5), train_loss = 1.541, time/batch = 0.070
2271/8920 (epoch 5), train_loss = 1.570, time/batch = 0.071
2272/8920 (epoch 5), train_loss = 1.502, time/batch = 0.071
2273/8920 (epoch 5), train_loss = 1.477, time/batch = 0.072
2274/8920 (epoch 5), train_loss = 1.550, time/batch = 0.070
2275/8920 (epoch 5), train_loss = 1.535, time/batch = 0.070
2276/8920 (epoch 5), train_loss = 1.456, time/batch = 0.071
2277/8920 (epoch 5), train_loss = 1.434, time/batch = 0.071
2278/8920 (epoch 5), train_loss = 1.464, time/batch = 0.071
2279/8920 (epoch 5), train_loss = 1.452, time/batch = 0.070
2280/8920 (epoch 5), train_loss = 1.476, time/batch = 0.071
2281/8920 (epoch 5), train_loss = 1.448, time/batch = 0.071
2282/8920 (epoch 5), train_loss = 1.452, time/batch = 0.070
2283/8920 (epoch 5), train_loss = 1.511, time/batch = 0.072
2284/8920 (epoch 5), train_loss = 1.490, time/batch = 0.072
2285/8920 (epoch 5), train_loss = 1.496, time/batch = 0.073
2286/8920 (epoch 5), train_loss = 1.457, time/batch = 0.071
2287/8920 (epoch 5), train_loss = 1.524, time/batch = 0.071
2288/8920 (epoch 5), train_loss = 1.478, time/batch = 0.071
2289/8920 (epoch 5), train_loss = 1.475, time/batch = 0.071
2290/8920 (epoch 5), train_loss = 1.528, time/batch = 0.072
2291/8920 (epoch 5), train_loss = 1.502, time/batch = 0.071
